date,open,high,low,close,adjclose,volume
20100506,1805760.0,2413120.0,1521600.0,1949440.0,1817223.25,23
20100507,1993600.0,2209600.0,1919680.0,2077120.0,1936243.75,24
20100510,1821440.0,1832960.0,1768000.0,1775360.0,1654949.875,18
20100511,1820480.0,1833600.0,1702720.0,1773440.0,1653160.125,13
20100512,1748800.0,1754240.0,1670400.0,1676800.0,1563074.5,9
20100513,1696640.0,1763840.0,1657280.0,1754560.0,1635560.375,8
20100514,1794560.0,1915520.0,1793600.0,1854720.0,1728927.375,13
20100517,1841280.0,1955520.0,1816640.0,1840640.0,1715802.375,9
20100518,1792000.0,1935680.0,1780480.0,1912320.0,1782621.125,9
20100519,1933440.0,2021440.0,1888960.0,1958080.0,1825277.25,18
20100520,2066560.0,2187520.0,2057920.0,2149440.0,2003658.625,19
20100521,2279040.0,2303040.0,2055680.0,2125760.0,1981584.75,24
20100524,2110080.0,2129920.0,2037120.0,2110720.0,1967564.875,13
20100525,2269440.0,2330240.0,2113600.0,2127040.0,1982777.875,24
20100526,2091200.0,2203520.0,2000640.0,2190080.0,2041542.0,13
20100527,2040320.0,2061120.0,1944000.0,1944000.0,1812152.125,15
20100528,1938880.0,2028800.0,1930880.0,1979840.0,1845561.625,15
20100601,1997760.0,2039680.0,1895040.0,2036800.0,1898658.5,12
20100602,1998400.0,2039040.0,1884480.0,1892160.0,1763828.0,9
20100603,1874240.0,1906880.0,1825600.0,1835520.0,1711029.5,13
20100604,1950720.0,2040000.0,1880640.0,2019840.0,1882848.5,23
20100607,1987840.0,2136000.0,1974720.0,2131200.0,1986655.625,16
20100608,2118080.0,2229760.0,2103680.0,2141440.0,1996201.25,24
20100609,2102400.0,2215360.0,2041280.0,2198720.0,2049596.625,18
20100610,2114240.0,2134400.0,2002240.0,2006400.0,1870319.875,21
20100611,2068160.0,2070080.0,1946880.0,1953600.0,1821101.125,19
20100614,1897920.0,1961600.0,1857600.0,1958400.0,1825575.625,12
20100615,1923840.0,1927680.0,1789120.0,1798720.0,1676725.375,14
20100616,1809280.0,1818880.0,1747200.0,1770240.0,1650176.75,14
20100617,1745920.0,1801920.0,1740800.0,1747840.0,1629296.5,9
20100618,1743040.0,1765120.0,1713600.0,1746880.0,1628401.375,7
20100621,1685120.0,1824000.0,1677440.0,1792320.0,1670759.625,22
20100622,1773760.0,1846400.0,1734720.0,1835840.0,1711328.25,21
20100623,1830080.0,1903040.0,1812480.0,1857920.0,1731910.125,17
20100624,1883840.0,1960000.0,1868160.0,1952320.0,1819907.875,15
20100625,1927680.0,1993600.0,1905600.0,1950400.0,1818118.25,9
20100628,1950400.0,2012800.0,1920000.0,1972800.0,1838998.625,10
20100629,2064640.0,2242880.0,2058880.0,2191040.0,2042437.125,24
20100630,2223040.0,2315200.0,2156800.0,2298560.0,2142665.0,21
20100701,2283520.0,2453120.0,2263680.0,2320320.0,2162949.25,32
20100702,2310720.0,2404160.0,2285440.0,2339520.0,2180846.75,14
20100706,2239680.0,2376320.0,2192640.0,2317760.0,2160563.25,20
20100707,2295680.0,2300800.0,2090880.0,2098560.0,1956229.5,13
20100708,2048960.0,2137280.0,2036800.0,2067200.0,1926996.375,13
20100709,2066880.0,2142400.0,2001600.0,2001600.0,1865845.75,12
20100712,2007360.0,2026560.0,1950720.0,1984320.0,1849737.625,9
20100713,1934080.0,1978880.0,1887680.0,1916160.0,1786200.25,12
20100714,1901440.0,1921920.0,1850240.0,1878400.0,1751001.625,10
20100715,1893120.0,1949120.0,1857920.0,1868480.0,1741754.125,12
20100716,1897920.0,2035200.0,1888000.0,2018880.0,1881953.375,18
20100719,2010560.0,2061760.0,1964800.0,1977920.0,1843771.875,18
20100720,2073280.0,2090560.0,1902400.0,1902400.0,1773373.625,17
20100721,1845760.0,1992960.0,1843200.0,1980160.0,1845859.875,13
20100722,1902720.0,1903360.0,1807040.0,1845760.0,1720575.25,12
20100723,1869120.0,1880640.0,1793920.0,1797760.0,1675830.75,17
20100726,1792000.0,1816000.0,1752000.0,1756800.0,1637648.5,6
20100727,1728320.0,1779520.0,1724160.0,1752000.0,1633174.375,9
20100728,1762560.0,1816320.0,1738560.0,1791360.0,1669864.5,7
20100729,1768640.0,1890560.0,1757440.0,1837120.0,1712521.0,16
20100730,1882560.0,1915520.0,1792000.0,1823360.0,1699694.25,22
20100802,1759360.0,1778240.0,1709440.0,1724800.0,1607819.25,14
20100803,1728960.0,1768320.0,1723840.0,1745600.0,1627208.375,8
20100804,1719680.0,1741760.0,1686720.0,1694720.0,1579779.25,7
20100805,1717120.0,1736000.0,1695680.0,1701120.0,1585744.875,7
20100806,1761280.0,1787520.0,1697920.0,1708800.0,1592904.125,12
20100809,1685760.0,1717760.0,1664000.0,1717760.0,1601256.375,5
20100810,1718080.0,1760000.0,1692160.0,1712640.0,1596483.5,10
20100811,1806720.0,1879040.0,1803840.0,1855360.0,1729524.0,11
20100812,1964160.0,1976000.0,1880320.0,1901440.0,1772478.875,14
20100813,1925120.0,1944640.0,1901440.0,1944640.0,1812748.75,7
20100816,1975040.0,1998720.0,1893760.0,1933120.0,1802010.25,9
20100817,1894080.0,1902080.0,1808000.0,1855360.0,1729524.0,9
20100818,1871360.0,1889920.0,1803200.0,1833600.0,1709239.75,7
20100819,1868800.0,1956480.0,1849600.0,1913920.0,1784112.25,14
20100820,1926720.0,1960000.0,1901440.0,1915840.0,1785902.25,9
20100823,1871680.0,1969920.0,1859520.0,1969280.0,1835717.625,9
20100824,2032640.0,2102400.0,2016640.0,2078720.0,1937735.0,16
20100825,2120640.0,2131200.0,1992320.0,2022720.0,1885533.0,15
20100826,1996800.0,2096000.0,1984000.0,2092800.0,1950860.25,14
20100827,2047040.0,2175680.0,2002560.0,2007360.0,1871214.875,21
20100830,2044480.0,2078400.0,1990720.0,2070720.0,1930277.625,12
20100831,2112000.0,2137280.0,2046400.0,2091840.0,1949965.0,16
20100901,2008320.0,2010240.0,1890880.0,1913920.0,1784112.25,17
20100902,1904000.0,1915200.0,1844160.0,1852160.0,1726541.0,8
20100903,1789440.0,1809280.0,1750400.0,1756800.0,1637648.5,13
20100907,1775360.0,1798080.0,1752320.0,1788800.0,1667478.25,7
20100908,1774080.0,1774080.0,1702400.0,1725760.0,1608713.75,10
20100909,1680000.0,1715840.0,1675200.0,1705280.0,1589622.75,12
20100910,1699520.0,1724160.0,1680000.0,1689600.0,1575006.125,10
20100913,1647680.0,1647680.0,1602240.0,1612480.0,1503116.875,9
20100914,1620480.0,1630080.0,1568640.0,1595200.0,1487009.0,12
20100915,1607040.0,1618560.0,1558080.0,1564800.0,1458670.625,9
20100916,1571520.0,1583360.0,1540800.0,1544000.0,1439281.25,11
20100917,1516160.0,1550400.0,1514560.0,1526080.0,1422576.75,12
20100920,1512000.0,1515840.0,1439040.0,1448320.0,1350090.75,20
20100921,1446400.0,1468160.0,1419200.0,1455360.0,1356653.25,16
20100922,1468800.0,1483200.0,1431680.0,1457600.0,1358741.125,17
20100923,1490560.0,1493760.0,1418560.0,1461120.0,1362022.25,21
20100924,1414400.0,1419200.0,1371520.0,1377600.0,1284167.125,20
20100927,1370560.0,1397760.0,1364800.0,1394560.0,1299976.625,13
20100928,1384960.0,1462080.0,1382080.0,1389120.0,1294905.875,22
20100929,1403200.0,1418560.0,1383360.0,1400000.0,1305047.625,14
20100930,1380800.0,1448640.0,1355840.0,1420800.0,1324437.0,33
20101001,1387200.0,1447360.0,1382400.0,1423680.0,1327121.875,15
20101004,1438720.0,1496320.0,1424000.0,1475520.0,1375445.625,19
20101005,1424640.0,1424640.0,1357120.0,1365440.0,1272831.875,31
20101006,1370560.0,1424960.0,1361600.0,1395200.0,1300573.375,24
20101007,1372160.0,1417280.0,1372160.0,1386560.0,1292519.5,15
20101008,1381440.0,1411840.0,1345920.0,1352640.0,1260900.25,27
20101011,1353280.0,1367040.0,1334400.0,1354880.0,1262988.25,16
20101012,1362560.0,1394560.0,1318080.0,1322240.0,1232561.875,30
20101013,1299520.0,1312320.0,1275520.0,1293120.0,1205416.75,25
20101014,1291840.0,1320000.0,1285440.0,1301120.0,1212874.375,24
20101015,1253440.0,1284800.0,1217600.0,1217600.0,1135019.0,31
20101018,1216000.0,1229120.0,1204160.0,1219200.0,1136510.75,20
20101019,1265600.0,1292480.0,1237760.0,1264640.0,1178868.125,41
20101020,1254400.0,1261760.0,1210240.0,1239040.0,1155004.5,28
20101021,1214720.0,1264640.0,1198720.0,1230080.0,1146652.125,29
20101022,1228160.0,1234240.0,1201600.0,1204160.0,1122490.5,18
20101025,1189760.0,1189760.0,1163840.0,1187840.0,1107277.0,16
20101026,1206400.0,1218560.0,1169600.0,1177920.0,1098030.25,18
20101027,1194240.0,1202560.0,1163840.0,1166080.0,1086993.125,22
20101028,1152640.0,1189120.0,1150400.0,1159040.0,1080430.375,18
20101029,1161600.0,1168000.0,1147520.0,1166400.0,1087291.25,16
20101101,1154880.0,1180480.0,1129600.0,1163200.0,1084308.5,26
20101102,1136320.0,1140160.0,1117760.0,1127680.0,1051197.375,23
20101103,1122560.0,1152960.0,1110720.0,1111040.0,1035686.0,25
20101104,1074560.0,1080640.0,1057920.0,1070400.0,997802.25,23
20101105,1068160.0,1079360.0,1062080.0,1069760.0,997205.75,16
20101108,1075200.0,1082560.0,1061440.0,1065920.0,993626.125,10
20101109,1053760.0,1096960.0,1048320.0,1084480.0,1010927.5,16
20101110,1078400.0,1103680.0,1063680.0,1066560.0,994222.875,16
20101111,1116160.0,1128640.0,1080960.0,1085120.0,1011524.0,23
20101112,1104320.0,1163840.0,1090560.0,1139520.0,1062234.125,24
20101115,1122880.0,1153600.0,1116160.0,1150720.0,1072674.75,14
20101116,1176960.0,1222720.0,1157760.0,1209280.0,1127263.125,29
20101117,1206720.0,1216000.0,1179520.0,1198080.0,1116822.75,20
20101118,1158400.0,1160320.0,1116800.0,1141120.0,1063725.625,25
20101119,1146560.0,1159040.0,1129920.0,1137600.0,1060444.5,15
20101122,1151040.0,1156160.0,1110400.0,1110400.0,1035089.3125,20
20101123,1143040.0,1181120.0,1138240.0,1160640.0,1081922.0,25
20101124,1127680.0,1127680.0,1083520.0,1090560.0,1016595.0,18
20101126,1112640.0,1117760.0,1090880.0,1113600.0,1038072.5,9
20101129,1116800.0,1154880.0,1105920.0,1113920.0,1038370.5625,22
20101130,1150400.0,1169280.0,1136000.0,1156800.0,1078342.375,18
20101201,1104960.0,1104960.0,1064960.0,1086400.0,1012717.125,22
20101202,1077120.0,1080320.0,1044800.0,1049920.0,978711.4375,21
20101203,1062400.0,1062720.0,1037440.0,1040960.0,970358.9375,19
20101206,1040960.0,1051520.0,1036800.0,1042240.0,971552.375,9
20101207,1005440.0,1043840.0,1004800.0,1041600.0,970955.6875,17
20101208,1033280.0,1051840.0,1024640.0,1026880.0,957233.875,16
20101209,1010560.0,1034560.0,1008000.0,1024640.0,955145.9375,9
20101210,1016640.0,1027520.0,1001600.0,1004480.0,936353.25,12
20101213,992000.0,1016320.0,991040.0,1015040.0,946197.0,9
20101214,1008640.0,1019200.0,997440.0,1011200.0,942617.5,11
20101215,1012160.0,1030400.0,993280.0,1022080.0,952759.5,18
20101216,1020800.0,1027840.0,994880.0,999680.0,931878.875,13
20101217,996480.0,1002240.0,987840.0,996800.0,929194.0625,7
20101220,992640.0,1015680.0,983040.0,994240.0,926807.75,12
20101221,983680.0,989760.0,976640.0,976640.0,910401.375,9
20101222,977600.0,982080.0,972800.0,976320.0,910103.1875,7
20101223,983040.0,991040.0,978560.0,984000.0,917262.1875,7
20101227,992320.0,1012480.0,978240.0,982080.0,915472.5625,10
20101228,977600.0,992000.0,974080.0,987200.0,920245.1875,4
20101229,979520.0,983360.0,975360.0,981440.0,914875.8125,4
20101230,980160.0,993280.0,980160.0,988160.0,921140.125,5
20101231,992000.0,1010560.0,989440.0,997760.0,930088.9375,7
20110103,968640.0,969920.0,932160.0,952320.0,887730.9375,16
20110104,941440.0,970560.0,939840.0,953600.0,888924.1875,13
20110105,962880.0,963840.0,930240.0,930240.0,867148.4375,15
20110106,927680.0,932800.0,920320.0,920960.0,858497.8125,15
20110107,917440.0,949440.0,915840.0,921920.0,859392.6875,18
20110110,929600.0,935360.0,907840.0,912000.0,850145.5625,13
20110111,901120.0,918080.0,899200.0,909760.0,848057.4375,9
20110112,895040.0,906880.0,888960.0,890240.0,829861.3125,12
20110113,888640.0,895360.0,881280.0,887360.0,827176.5625,14
20110114,888320.0,892800.0,867200.0,867840.0,808980.4375,13
20110118,888640.0,891200.0,857600.0,860160.0,801821.375,14
20110119,857280.0,897920.0,857280.0,888640.0,828369.75,20
20110120,901760.0,928640.0,897280.0,908480.0,846864.3125,28
20110121,894720.0,931520.0,890560.0,929600.0,866551.875,21
20110124,925440.0,930240.0,891520.0,891520.0,831054.5625,27
20110125,904960.0,909760.0,887040.0,887680.0,827474.9375,20
20110126,883200.0,890560.0,866240.0,872960.0,813753.4375,22
20110127,864320.0,869120.0,850240.0,856960.0,798838.4375,22
20110128,858240.0,932800.0,855680.0,921280.0,858796.125,43
20110131,919040.0,941120.0,901440.0,908800.0,847162.625,56
20110201,888960.0,891200.0,851520.0,856960.0,798838.4375,37
20110202,863040.0,865920.0,850880.0,860480.0,802119.8125,30
20110203,866240.0,887040.0,852480.0,857280.0,799136.5625,37
20110204,857600.0,863680.0,840000.0,841920.0,784818.4375,34
20110207,836160.0,839680.0,816320.0,830080.0,773781.625,27
20110208,829440.0,833600.0,810880.0,810880.0,755883.8125,23
20110209,818880.0,825600.0,810240.0,816640.0,761253.0,27
20110210,833600.0,836800.0,810880.0,812800.0,757673.5,30
20110211,821120.0,824000.0,794880.0,796800.0,742758.5625,27
20110214,797120.0,798400.0,787840.0,790400.0,736792.875,8
20110215,796160.0,804480.0,791680.0,793920.0,740073.875,20
20110216,787840.0,787840.0,772160.0,778240.0,725457.625,19
20110217,790400.0,790720.0,774400.0,778240.0,725457.625,13
20110218,778560.0,792960.0,775040.0,782720.0,729633.6875,26
20110222,813440.0,854400.0,807680.0,852160.0,794364.0625,54
20110223,852800.0,891200.0,842880.0,872320.0,813156.625,48
20110224,867520.0,891200.0,849920.0,858240.0,800031.5625,41
20110225,843200.0,844800.0,819200.0,822080.0,766324.125,28
20110228,813440.0,831360.0,805120.0,818240.0,762744.75,58
20110301,806400.0,863040.0,806400.0,856640.0,798540.3125,64
20110302,858880.0,859840.0,826560.0,843200.0,786011.75,63
20110303,819200.0,819200.0,789440.0,793920.0,740073.875,24
20110304,795520.0,821440.0,791680.0,805440.0,750812.625,30
20110307,795520.0,859520.0,793920.0,837760.0,780940.75,34
20110308,841920.0,856640.0,816960.0,828160.0,771991.625,32
20110309,838080.0,858240.0,834240.0,845120.0,787801.625,46
20110310,874560.0,894720.0,868160.0,883840.0,823895.375,43
20110311,900480.0,900480.0,859840.0,868800.0,809875.4375,31
20110314,882560.0,896000.0,863040.0,877120.0,817631.125,29
20110315,955520.0,962240.0,898560.0,912960.0,851040.375,48
20110316,936320.0,998400.0,921600.0,978240.0,911893.0,69
20110317,932480.0,953920.0,920640.0,952960.0,888327.4375,41
20110318,919360.0,960640.0,919360.0,958400.0,893398.5,27
20110321,914560.0,919680.0,889600.0,905280.0,843881.125,38
20110322,900800.0,914560.0,898880.0,908800.0,847162.625,24
20110323,918400.0,936320.0,885760.0,893440.0,832844.125,39
20110324,874560.0,887680.0,840000.0,845440.0,788099.625,36
20110325,837120.0,842560.0,822400.0,840320.0,783327.1875,27
20110328,828800.0,854400.0,827840.0,853120.0,795258.8125,17
20110329,859200.0,866560.0,828800.0,829440.0,773184.875,33
20110330,815680.0,827840.0,812480.0,816000.0,760656.4375,21
20110331,820160.0,824320.0,810240.0,812800.0,757673.5,20
20110401,799360.0,818560.0,792640.0,811840.0,756778.625,24
20110404,804160.0,829760.0,802240.0,819200.0,763639.625,20
20110405,824320.0,830720.0,809920.0,825280.0,769307.0625,20
20110406,807360.0,833920.0,799680.0,821120.0,765429.25,31
20110407,820800.0,839040.0,805120.0,821120.0,765429.25,33
20110408,810880.0,845440.0,807680.0,833600.0,777062.875,19
20110411,824000.0,849920.0,817600.0,840960.0,783923.5625,23
20110412,853440.0,867840.0,846400.0,857280.0,799136.5625,33
20110413,841280.0,856640.0,829760.0,836800.0,780045.875,35
20110414,854400.0,864000.0,837760.0,840960.0,783923.5625,42
20110415,849920.0,862080.0,835840.0,846400.0,788994.6875,32
20110418,869120.0,904960.0,862400.0,862720.0,804207.75,31
20110419,856640.0,869760.0,847040.0,847040.0,789591.375,18
20110420,801920.0,805120.0,787200.0,789440.0,735897.9375,48
20110421,766080.0,777920.0,765120.0,770880.0,718596.625,32
20110425,768960.0,773120.0,763520.0,764800.0,712929.0,13
20110426,758080.0,763520.0,744000.0,752000.0,700997.1875,22
20110427,747200.0,757760.0,733760.0,736640.0,686679.0,25
20110428,743040.0,748800.0,736000.0,741120.0,690855.0625,19
20110429,742400.0,744960.0,733760.0,740480.0,690258.5625,12
20110502,735360.0,750720.0,731200.0,745280.0,694733.0,21
20110503,746240.0,769600.0,744320.0,755200.0,703980.125,29
20110504,754880.0,778240.0,748800.0,759680.0,708156.4375,31
20110505,770560.0,778880.0,744640.0,770880.0,718596.625,35
20110506,747840.0,770240.0,734720.0,763840.0,712034.25,37
20110509,760960.0,768640.0,746240.0,755520.0,704278.4375,20
20110510,748480.0,752320.0,733440.0,736320.0,686380.5625,20
20110511,738880.0,767360.0,732160.0,752000.0,700997.1875,27
20110512,760000.0,771840.0,736000.0,738880.0,688767.0,27
20110513,743680.0,765440.0,740160.0,763840.0,712034.25,28
20110516,774400.0,809280.0,768000.0,803840.0,749321.3125,33
20110517,816960.0,820800.0,796480.0,797120.0,743057.0625,39
20110518,799360.0,802560.0,772480.0,776960.0,724264.375,17
20110519,768320.0,784000.0,765440.0,769920.0,717701.75,22
20110520,772480.0,790720.0,770560.0,786880.0,733511.4375,23
20110523,820480.0,833600.0,813120.0,822080.0,766324.125,47
20110524,816000.0,838080.0,816000.0,837440.0,780642.375,27
20110525,842560.0,842560.0,816640.0,828160.0,771991.625,17
20110526,834880.0,834880.0,805760.0,812480.0,757375.375,15
20110527,808960.0,810560.0,798080.0,800320.0,746040.0,13
20110531,776640.0,790400.0,762560.0,762880.0,711139.3125,32
20110601,765440.0,812800.0,761600.0,811520.0,756480.375,33
20110602,806400.0,819520.0,797120.0,805440.0,750812.625,23
20110603,832640.0,845440.0,815360.0,841280.0,784222.0625,30
20110606,846720.0,863360.0,833920.0,862080.0,803611.1875,26
20110607,855360.0,868480.0,845440.0,866880.0,808085.625,22
20110608,872640.0,893440.0,868160.0,885760.0,825685.125,28
20110609,885120.0,893440.0,867840.0,881280.0,821508.9375,17
20110610,892800.0,923840.0,888320.0,921920.0,859392.6875,27
20110613,918400.0,931200.0,907200.0,922240.0,859690.875,24
20110614,899520.0,900800.0,879040.0,887360.0,827176.5625,21
20110615,910720.0,940480.0,894720.0,935680.0,872219.3125,42
20110616,935040.0,970880.0,925760.0,948160.0,883852.875,30
20110617,922560.0,963200.0,917440.0,955840.0,891012.0625,29
20110620,964160.0,964160.0,932160.0,941120.0,877290.4375,27
20110621,929280.0,942080.0,877120.0,880000.0,820315.75,50
20110622,889600.0,899520.0,875520.0,898240.0,837318.6875,22
20110623,927040.0,936960.0,872640.0,873920.0,814648.25,67
20110624,887360.0,924160.0,883200.0,920000.0,857603.0625,28
20110627,917440.0,921600.0,861440.0,875840.0,816438.0,34
20110628,868480.0,872960.0,835200.0,836480.0,779747.4375,27
20110629,828800.0,843520.0,821440.0,825600.0,769605.4375,28
20110630,816640.0,818240.0,791360.0,794240.0,740372.3125,27
20110701,790400.0,798400.0,754240.0,756800.0,705471.625,47
20110705,754560.0,759680.0,743360.0,746240.0,695627.875,28
20110706,748160.0,755840.0,734720.0,738240.0,688170.25,35
20110707,720960.0,724800.0,701760.0,707520.0,659534.0,37
20110708,726080.0,737280.0,713280.0,713920.0,665499.9375,48
20110711,736000.0,759360.0,725120.0,751360.0,700400.625,42
20110712,751680.0,771520.0,747520.0,769280.0,717105.1875,33
20110713,752000.0,768000.0,736000.0,759680.0,708156.4375,38
20110714,752960.0,794240.0,743360.0,785600.0,732318.3125,55
20110715,758720.0,776960.0,753600.0,753920.0,702786.9375,39
20110718,766400.0,788480.0,756480.0,767360.0,715315.3125,34
20110719,743680.0,744000.0,712000.0,713600.0,665201.5,39
20110720,701760.0,726720.0,701760.0,723200.0,674150.5625,27
20110721,720320.0,731840.0,696000.0,707200.0,659235.6875,33
20110722,709440.0,710720.0,683520.0,686080.0,639548.0,31
20110725,703680.0,706880.0,679680.0,689920.0,643127.75,32
20110726,692160.0,695680.0,678400.0,684800.0,638354.8125,23
20110727,698880.0,743040.0,697600.0,737280.0,687275.375,61
20110728,737920.0,745600.0,706240.0,734400.0,684590.875,55
20110729,752000.0,762560.0,718400.0,741120.0,690855.0625,69
20110801,714240.0,778240.0,709760.0,751040.0,700102.3125,63
20110802,761920.0,809920.0,752000.0,807680.0,752900.8125,53
20110803,805120.0,847680.0,781760.0,785920.0,732616.5625,71
20110804,820160.0,893120.0,815040.0,892800.0,832247.6875,84
20110805,863040.0,986560.0,852480.0,910400.0,848654.0,170
20110808,993280.0,1075200.0,947840.0,1075200.0,1002276.6875,168
20110809,1029120.0,1117760.0,918400.0,921280.0,858796.125,180
20110810,981760.0,1033920.0,940800.0,1024640.0,955145.9375,79
20110811,989760.0,1001600.0,860160.0,894720.0,834037.375,78
20110812,875520.0,905280.0,854720.0,871040.0,811963.5,54
20110815,860480.0,872960.0,832960.0,832960.0,776466.25,42
20110816,854400.0,886400.0,833920.0,854720.0,796750.375,68
20110817,850880.0,894720.0,828800.0,869440.0,810472.0,61
20110818,939200.0,1019200.0,939200.0,994560.0,927106.0625,153
20110819,1027200.0,1053120.0,954240.0,1049280.0,978114.75,134
20110822,975360.0,1049280.0,974080.0,1041280.0,970657.25,97
20110823,1016320.0,1030400.0,911360.0,912000.0,850145.5625,86
20110824,917440.0,940160.0,883520.0,889280.0,828966.5,49
20110825,892480.0,942080.0,878400.0,931840.0,868639.875,69
20110826,941760.0,969280.0,852800.0,863040.0,804505.875,97
20110829,837440.0,837440.0,787840.0,790080.0,736494.375,65
20110830,800000.0,811520.0,760320.0,775680.0,723071.0,77
20110831,760320.0,789760.0,741760.0,771520.0,719193.1875,83
20110901,763840.0,795520.0,745920.0,792000.0,738284.25,70
20110902,832960.0,859200.0,822720.0,846080.0,788696.5,91
20110906,906240.0,911680.0,842240.0,846080.0,788696.5,94
20110907,809600.0,816640.0,781120.0,781440.0,728440.4375,48
20110908,793920.0,800000.0,759360.0,792320.0,738582.6875,59
20110909,809280.0,858560.0,799360.0,844160.0,786906.625,67
20110912,872960.0,873920.0,810880.0,811520.0,756480.375,94
20110913,802880.0,814400.0,774720.0,780160.0,727247.3125,51
20110914,768320.0,790400.0,720000.0,747520.0,696821.0625,68
20110915,720960.0,745280.0,709440.0,712960.0,664604.9375,62
20110916,708160.0,712640.0,691200.0,694080.0,647005.5625,60
20110919,719040.0,736000.0,681600.0,692160.0,645215.75,93
20110920,682560.0,706240.0,665600.0,701120.0,653568.0,75
20110921,691840.0,738240.0,680000.0,737920.0,687872.125,88
20110922,796160.0,842240.0,774720.0,809280.0,754392.125,168
20110923,829440.0,832320.0,773120.0,783360.0,730230.0625,87
20110926,770240.0,824640.0,752640.0,756800.0,705471.625,78
20110927,718720.0,748160.0,698240.0,734400.0,684590.875,119
20110928,723200.0,770560.0,708800.0,767040.0,715017.0625,93
